ID,LASTNAME,FIRSTNAME,STATE,PHONE,EMAIL,GRADYEAR,GPA,PROGRAM,NEWSLETTER
331346,Garrett, Tomika, Texas, (806) 555-4642, tgarrett3@alumni.rouxacademy.com,2005,3.97, Photography, YES
320124,Hobbs, Maura, Illinois, (309) 555-6864, mhobbs2@alumni.rouxacademy.com,2010,3.85, Animation, NO
962169,Clay, Ivey, California, (714) 555-9598, iclay2@alumni.rouxacademy.com,2003,2.02, Fashion and Textile Design, YES
635960,Henry, Thi, North Carolina, (336) 555-2314, thenry@alumni.rouxacademy.com,2011,3.28, Photography, YES
328195,Berger, Fidelia, Texas, (830) 555-3816, fberger@alumni.rouxacademy.com,2006,2.55, Fine Art and Visual Culture, NO
856257,Reid, Shauna, Colorado, (970) 555-9525, sreid3@alumni.rouxacademy.com,2011,3.85, Photography, YES
94216,Oconnor, Emmy, Washington, (253) 555-0933, eoconnor3@alumni.rouxacademy.com,2003,2.44, Graphic Design, NO
219056,Haynes, Katherin, Maryland, (410) 555-0323, khaynes@alumni.rouxacademy.com,2007,2.67, Graphic Design, NO
464181,Gaines, Johnie, Virginia, (703) 555-8247, jgaines2@alumni.rouxacademy.com,2000,2.06, Fine Art and Visual Culture, NO
243310,Guzman, Maira, California, (805) 555-6886, mguzman@alumni.rouxacademy.com,2006,2.37, Graphic Design, YES
707555,Hunt, Chase, California, (619) 555-3180, chunt@alumni.rouxacademy.com,2005,3.88, Photography, NO
235645,Wolfe, Virgil, California, (858) 555-1134, vwolfe2@alumni.rouxacademy.com,2002,2.3, Photography, YES
242618,Jackson, Callie, Virginia, (276) 555-4647, cjackson2@alumni.rouxacademy.com,2003,2.81, Animation, NO
99380,George, Blair, Alabama, (938) 555-2899, bgeorge@alumni.rouxacademy.com,2009,3.94, Fine Art and Visual Culture, NO
973508,Lang, Jayna, Michigan, (810) 555-9471, jlang3@alumni.rouxacademy.com,2008,2.25, Animation, NO
475033,Newton, Lavone, Massachusetts, (508) 555-0817, lnewton@alumni.rouxacademy.com,2004,3.71, Fine Art and Visual Culture, YES
829350,Quinn, Meryl, Pennsylvania, (610) 555-9425, mquinn@alumni.rouxacademy.com,2007,2.84, Fine Art and Visual Culture, YES
908365,Solis, Song, Michigan, (616) 555-4226, ssolis@alumni.rouxacademy.com,2009,2.03, Photography, YES
524166,Acevedo, Leeanna, Pennsylvania, (610) 555-2942, lacevedo2@alumni.rouxacademy.com,2006,3.83, Fashion and Textile Design, NO
434832,Lawrence, Joel, New York, (607) 555-3160, jlawrence5@alumni.rouxacademy.com,2005,2.15, Fine Art and Visual Culture, NO
774546,Suarez, Margart, Kentucky, (859) 555-2906, msuarez2@alumni.rouxacademy.com,2006,2.47, Fine Art and Visual Culture, NO
537464,Clayton, Maribel, Washington, (206) 555-1257, mclayton@alumni.rouxacademy.com,2011,2.34, Animation, YES
375361,James, Debbie, California, (909) 555-3761, djames2@alumni.rouxacademy.com,2004,3.36, Fashion and Textile Design, NO
246358,Hayden, Marcela, Florida, (407) 555-8651, mhayden3@alumni.rouxacademy.com,2010,2.01, Fine Art and Visual Culture, YES
629443,Travis, Bernadette, Tennessee, (423) 555-9180, btravis2@alumni.rouxacademy.com,2000,3.65, Animation, YES
738940,Walsh, Hilton, California, (510) 555-4674, hwalsh@alumni.rouxacademy.com,2004,3.57, Graphic Design, YES
679334,Lawrence, Brandy, Montana, (406) 555-8468, blawrence3@alumni.rouxacademy.com,2009,2.98, Photography, YES
431774,Walsh, Niesha, Texas, (979) 555-9581, nwalsh@alumni.rouxacademy.com,2004,3.01, Photography, YES
484012,Blanchard, Beth, Oklahoma, (539) 555-7307, bblanchard@alumni.rouxacademy.com,2010,2.69, Graphic Design, NO
221620,Whitfield, Madlyn, Florida, (786) 555-8818, mwhitfield2@alumni.rouxacademy.com,2005,2.46, Fashion and Textile Design, NO
740567,Short, Jasmin, Connecticut, (860) 555-6557, jshort3@alumni.rouxacademy.com,2009,2.35, Animation, YES
305074,Moon, Luci, Texas, (903) 555-8331, lmoon2@alumni.rouxacademy.com,2007,3.48, Photography, NO
809342,Glenn, Elise, Louisiana, (985) 555-3856, eglenn@alumni.rouxacademy.com,2002,3.67, Photography, NO
623288,David, Evelia, Louisiana, (225) 555-2489, edavid2@alumni.rouxacademy.com,2001,2.39, Graphic Design, YES
994940,Bates, Willis, Florida, (813) 555-1426, wbates@alumni.rouxacademy.com,2001,3.02, Fine Art and Visual Culture, NO
372083,Colon, Lai, West Virginia, (681) 555-9306, lcolon2@alumni.rouxacademy.com,2008,2.73, Photography, YES
187216,Shaffer, Hugh, Nebraska, (402) 555-8616, hshaffer2@alumni.rouxacademy.com,2002,2.88, Fine Art and Visual Culture, YES
589062,Murphy, Logan, Massachusetts, (857) 555-5527, lmurphy2@alumni.rouxacademy.com,2011,3.48, Fine Art and Visual Culture, NO
247735,Rojas, Vinnie, Texas, (972) 555-1607, vrojas@alumni.rouxacademy.com,2009,3.91, Fashion and Textile Design, NO
456655,Hewitt, Florence, Pennsylvania, (814) 555-4087, fhewitt3@alumni.rouxacademy.com,2009,2.43, Animation, YES
485323,Terrell, Jamie, Pennsylvania, (717) 555-5979, jterrell3@alumni.rouxacademy.com,2009,2.26, Fine Art and Visual Culture, NO
514679,Crawford, Tenesha, Kansas, (620) 555-9853, tcrawford2@alumni.rouxacademy.com,2000,2.54, Animation, NO
213053,Arnold, Tonia, Michigan, (616) 555-7205, tarnold3@alumni.rouxacademy.com,2008,2.03, Fine Art and Visual Culture, YES
933441,Russo, Lee, Iowa, (319) 555-2880, lrusso3@alumni.rouxacademy.com,2010,3.39, Graphic Design, NO
217415,Heath, Leda, South Carolina, (864) 555-9288, lheath3@alumni.rouxacademy.com,2007,2.9, Fine Art and Visual Culture, YES
927896,Bridges, Marth, New York, (716) 555-9005, mbridges3@alumni.rouxacademy.com,2006,2.5, Graphic Design, YES
730423,Beard, Renata, Montana, (406) 555-0191, rbeard@alumni.rouxacademy.com,2000,3.29, Fine Art and Visual Culture, NO
328337,Mills, Cordell, California, (310) 555-0369, cmills@alumni.rouxacademy.com,2010,3.16, Animation, YES
739260,Mckenzie, Dianne, Massachusetts, (774) 555-0981, dmckenzie@alumni.rouxacademy.com,2006,3.24, Fashion and Textile Design, YES
485526,Payne, Kandace, Oregon, (503) 555-0428, kpayne2@alumni.rouxacademy.com,2010,2.69, Fashion and Textile Design, NO
649901,Dillard, Roxana, Illinois, (618) 555-3902, rdillard2@alumni.rouxacademy.com,2006,2.79, Fine Art and Visual Culture, NO
364019,Burgess, Kittie, Nevada, (702) 555-8427, kburgess@alumni.rouxacademy.com,2006,3.69, Animation, YES
384300,Mckinney, Esmeralda, Michigan, (616) 555-3220, emckinney2@alumni.rouxacademy.com,2007,3.2, Graphic Design, YES
517653,Wright, Linn, Missouri, (573) 555-8785, lwright3@alumni.rouxacademy.com,2004,3.16, Photography, YES
718685,Obrien, Bob, New York, (845) 555-7870, bobrien@alumni.rouxacademy.com,2003,3.99, Fine Art and Visual Culture, NO
692583,Hensley, Hae, California, (650) 555-8495, hhensley@alumni.rouxacademy.com,2006,2.54, Fashion and Textile Design, NO
929756,Horne, Alene, New Hampshire, (603) 555-6571, ahorne@alumni.rouxacademy.com,2004,2.15, Fine Art and Visual Culture, YES
676495,Puckett, Desmond, Washington, (360) 555-0751, dpuckett2@alumni.rouxacademy.com,2011,2.09, Photography, NO
313502,Landry, Gertude, Idaho, (208) 555-7680, glandry@alumni.rouxacademy.com,2008,2.22, Photography, NO
155700,Davidson, Wan, Alabama, (256) 555-5541, wdavidson@alumni.rouxacademy.com,2003,2.81, Fashion and Textile Design, NO
16184,Nixon, Shanti, Wisconsin, (414) 555-8820, snixon2@alumni.rouxacademy.com,2005,2.32, Photography, NO
515679,Carney, Theron, Florida, (321) 555-5196, tcarney2@alumni.rouxacademy.com,2006,3.76, Photography, YES
207985,Reeves, Jamaal, Michigan, (586) 555-3044, jreeves@alumni.rouxacademy.com,2009,3.54, Graphic Design, NO
821564,Rogers, Ken, Alabama, (205) 555-1101, krogers@alumni.rouxacademy.com,2007,2.89, Fine Art and Visual Culture, YES
916802,Cobb, Michal, California, (707) 555-5589, mcobb3@alumni.rouxacademy.com,2007,2.57, Fine Art and Visual Culture, YES
577346,Sharp, Dalton, Illinois, (815) 555-3272, dsharp2@alumni.rouxacademy.com,2010,3.23, Animation, YES
410749,Bartlett, Waltraud, Nebraska, (308) 555-2004, wbartlett@alumni.rouxacademy.com,2002,2.93, Graphic Design, NO
695494,Stuart, Emerald, Colorado, (970) 555-4317, estuart@alumni.rouxacademy.com,2004,3.85, Graphic Design, NO
714494,Glass, Dion, Pennsylvania, (570) 555-3635, dglass@alumni.rouxacademy.com,2011,2.47, Fine Art and Visual Culture, NO
437859,Booth, Andre, New Jersey, (908) 555-8470, abooth4@alumni.rouxacademy.com,2011,3.54, Graphic Design, NO
903904,Wyatt, Edward, California, (530) 555-0680, ewyatt@alumni.rouxacademy.com,2002,2.16, Photography, NO
964135,Durham, Roselee, Wisconsin, (534) 555-4322, rdurham@alumni.rouxacademy.com,2006,2.52, Animation, YES
5263,Andrews, Harris, West Virginia, (681) 555-5807, handrews@alumni.rouxacademy.com,2001,2.89, Photography, YES
130039,Ortiz, Evelin, North Carolina, (980) 555-5599, eortiz@alumni.rouxacademy.com,2001,2.01, Fine Art and Visual Culture, YES
21295,Carr, Vannessa, Michigan, (313) 555-0256, vcarr@alumni.rouxacademy.com,2004,3.36, Fine Art and Visual Culture, YES
49598,Hinton, Reynaldo, Maryland, (443) 555-0259, rhinton@alumni.rouxacademy.com,2002,2.7, Graphic Design, NO
860191,Sellers, Aurea, California, (424) 555-7923, asellers3@alumni.rouxacademy.com,2007,2.39, Animation, NO
890285,Lawrence, Loreta, New York, (315) 555-9926, llawrence2@alumni.rouxacademy.com,2004,3.65, Photography, YES
204233,Lyons, Marquetta, California, (707) 555-4505, mlyons@alumni.rouxacademy.com,2001,2.37, Fine Art and Visual Culture, NO
412994,Lowery, Brendan, Texas, (936) 555-2944, blowery@alumni.rouxacademy.com,2005,3.8, Photography, YES
868241,Horne, Annmarie, Kentucky, (502) 555-4967, ahorne2@alumni.rouxacademy.com,2009,2.57, Photography, YES
915505,Kerr, Wen, Florida, (239) 555-0916, wkerr@alumni.rouxacademy.com,2000,2.41, Graphic Design, NO
329755,Strong, Whitney, Kansas, (316) 555-0722, wstrong@alumni.rouxacademy.com,2003,2.34, Fashion and Textile Design, NO
579200,Wolf, Theda, New Jersey, (856) 555-5804, twolf3@alumni.rouxacademy.com,2011,3.25, Photography, NO
5432,Aguirre, Gema, Georgia, (762) 555-0379, gaguirre@alumni.rouxacademy.com,2007,2.05, Fine Art and Visual Culture, NO
15864,Payne, Celina, Vermont, (802) 555-2600, cpayne3@alumni.rouxacademy.com,2000,2.93, Fashion and Textile Design, YES
901378,Witt, Rolland, Georgia, (470) 555-6885, rwitt2@alumni.rouxacademy.com,2010,2.64, Fine Art and Visual Culture, YES
586887,Brooks, Gerald, Massachusetts, (781) 555-1574, gbrooks3@alumni.rouxacademy.com,2001,3.2, Fashion and Textile Design, NO
858351,Luna, Clemente, Kansas, (620) 555-7309, cluna3@alumni.rouxacademy.com,2004,3.26, Animation, NO
29893,Espinoza, Berna, California, (818) 555-7670, bespinoza@alumni.rouxacademy.com,2003,3.7, Fine Art and Visual Culture, YES
643734,Rodriquez, Annabel, Virginia, (703) 555-1141, arodriquez4@alumni.rouxacademy.com,2009,3.39, Animation, YES
642058,Weber, Zack, West Virginia, (304) 555-7108, zweber@alumni.rouxacademy.com,2002,2.3, Animation, YES
326618,Emerson, Shauna, Texas, (832) 555-8020, semerson@alumni.rouxacademy.com,2002,2.93, Graphic Design, YES
706443,Blankenship, Letisha, West Virginia, (681) 555-3386, lblankenship2@alumni.rouxacademy.com,2006,2.48, Graphic Design, NO
764270,Arnold, Vania, California, (916) 555-7989, varnold@alumni.rouxacademy.com,2004,2.78, Fashion and Textile Design, YES
103571,Valencia, Chrissy, Michigan, (248) 555-1993, cvalencia@alumni.rouxacademy.com,2011,2.12, Graphic Design, YES
139929,Brooks, Ta, Texas, (903) 555-7334, tbrooks3@alumni.rouxacademy.com,2006,3.7, Fine Art and Visual Culture, YES
40079,Peterson, Heath, Ohio, (419) 555-2905, hpeterson@alumni.rouxacademy.com,2005,3.12, Animation, YES
302795,Noble, Bernita, California, (707) 555-4173, bnoble2@alumni.rouxacademy.com,2010,2.62, Fine Art and Visual Culture, NO
111757,Hatfield, Ellena, Ohio, (614) 555-4601, ehatfield2@alumni.rouxacademy.com,2007,3.86, Fine Art and Visual Culture, NO
688853,Burgess, Ariana, Kentucky, (606) 555-4066, aburgess2@alumni.rouxacademy.com,2001,2.57, Animation, YES
745661,Bennett, Solange, Minnesota, (320) 555-7497, sbennett3@alumni.rouxacademy.com,2006,3.22, Animation, NO
563785,Gibson, Keturah, Texas, (214) 555-9712, kgibson2@alumni.rouxacademy.com,2004,2.76, Graphic Design, NO
385822,Mejia, Haydee, Kansas, (620) 555-5148, hmejia2@alumni.rouxacademy.com,2002,2.07, Photography, YES
239473,Wallace, Asia, Texas, (430) 555-5947, awallace@alumni.rouxacademy.com,2011,3.64, Fashion and Textile Design, NO
469474,Vasquez, Laurine, North Carolina, (704) 555-1619, lvasquez@alumni.rouxacademy.com,2000,3.79, Fine Art and Visual Culture, YES
740428,Harmon, Shelba, Texas, (713) 555-5026, sharmon@alumni.rouxacademy.com,2011,2.15, Photography, YES
999889,Luna, Lou, California, (213) 555-9836, lluna3@alumni.rouxacademy.com,2008,3.06, Graphic Design, YES
98049,Mercer, Janette, Missouri, (417) 555-8613, jmercer@alumni.rouxacademy.com,2004,3.63, Fashion and Textile Design, NO
637442,Terrell, Aline, Illinois, (815) 555-1362, aterrell4@alumni.rouxacademy.com,2008,3.44, Fashion and Textile Design, YES
786938,Vasquez, Tawanna, Texas, (936) 555-3504, tvasquez@alumni.rouxacademy.com,2006,3.93, Fine Art and Visual Culture, YES
591706,Long, Maria, California, (530) 555-4831, mlong@alumni.rouxacademy.com,2010,2.26, Animation, YES
765339,Flynn, Almeta, Texas, (361) 555-7287, aflynn3@alumni.rouxacademy.com,2006,2.93, Photography, NO
392044,Rich, Iluminada, California, (626) 555-4743, irich@alumni.rouxacademy.com,2011,2.05, Fashion and Textile Design, YES
786768,Howe, Phoebe, Louisiana, (337) 555-0801, phowe@alumni.rouxacademy.com,2001,2.17, Graphic Design, NO
189202,Good, Monika, Texas, (979) 555-2815, mgood@alumni.rouxacademy.com,2003,2.09, Fashion and Textile Design, YES
210029,Klein, Eugena, Georgia, (770) 555-3016, eklein@alumni.rouxacademy.com,2003,2.57, Photography, YES
767528,Anderson, Gene, Illinois, (309) 555-0074, ganderson3@alumni.rouxacademy.com,2006,3.21, Photography, NO
113527,Byers, Etha, West Virginia, (681) 555-6989, ebyers@alumni.rouxacademy.com,2009,3.35, Animation, YES
128724,Gallagher, Andreas, Colorado, (719) 555-4082, agallagher@alumni.rouxacademy.com,2002,3.47, Fine Art and Visual Culture, NO
136501,Golden, Ian, Mississippi, (601) 555-7004, igolden@alumni.rouxacademy.com,2003,2.67, Animation, NO
734570,Bryan, Elin, California, (909) 555-7656, ebryan2@alumni.rouxacademy.com,2009,2.41, Photography, YES
635703,Spence, Melodie, Florida, (954) 555-6491, mspence2@alumni.rouxacademy.com,2000,2.5, Fine Art and Visual Culture, NO
361989,Woods, Brice, Minnesota, (320) 555-6390, bwoods@alumni.rouxacademy.com,2001,2.95, Animation, YES
869024,Leon, Gerald, Texas, (940) 555-8018, gleon@alumni.rouxacademy.com,2003,3.51, Fine Art and Visual Culture, YES
664208,Sweet, Britni, Massachusetts, (351) 555-1896, bsweet2@alumni.rouxacademy.com,2010,3, Fashion and Textile Design, YES
87174,Merritt, Hannelore, Texas, (214) 555-9099, hmerritt@alumni.rouxacademy.com,2006,3.43, Animation, YES
774026,Dudley, Jeannette, California, (442) 555-7341, jdudley2@alumni.rouxacademy.com,2005,2.69, Fine Art and Visual Culture, NO
280880,Weiss, Dierdre, Michigan, (231) 555-7810, dweiss2@alumni.rouxacademy.com,2009,3.58, Graphic Design, YES
574044,Mcknight, Mandie, Arizona, (520) 555-2835, mmcknight@alumni.rouxacademy.com,2000,2.84, Photography, NO
22723,Harrell, Jerlene, New Jersey, (609) 555-3442, jharrell2@alumni.rouxacademy.com,2011,2.83, Fine Art and Visual Culture, NO
703430,Moss, Rodney, New York, (718) 555-9619, rmoss@alumni.rouxacademy.com,2004,2.67, Animation, YES
463265,Mcbride, Simon, South Carolina, (864) 555-8144, smcbride2@alumni.rouxacademy.com,2002,3.32, Photography, YES
255464,Powers, Dorthy, Florida, (772) 555-6236, dpowers3@alumni.rouxacademy.com,2003,2.26, Photography, YES
981536,Bird, Winford, Illinois, (618) 555-3429, wbird2@alumni.rouxacademy.com,2004,2.34, Photography, YES
729816,Stokes, Lacy, Indiana, (812) 555-0644, lstokes2@alumni.rouxacademy.com,2004,2.87, Graphic Design, NO
586406,Peters, Yukiko, California, (916) 555-7701, ypeters@alumni.rouxacademy.com,2009,3.68, Fine Art and Visual Culture, YES
255111,Hernandez, Jaymie, Alabama, (256) 555-8949, jhernandez@alumni.rouxacademy.com,2003,2.27, Fashion and Textile Design, YES
33062,Wynn, Hubert, Alabama, (205) 555-6850, hwynn2@alumni.rouxacademy.com,2009,2.15, Fashion and Textile Design, NO
416171,Delaney, Christiana, Florida, (386) 555-6903, cdelaney2@alumni.rouxacademy.com,2001,3.44, Graphic Design, YES
894893,Woods, Alvera, Minnesota, (218) 555-9527, awoods@alumni.rouxacademy.com,2009,3.51, Fashion and Textile Design, YES
769360,Jimenez, Devorah, Michigan, (231) 555-3597, djimenez@alumni.rouxacademy.com,2008,2.54, Fashion and Textile Design, YES
692983,Allen, Leone, Colorado, (303) 555-2855, lallen@alumni.rouxacademy.com,2000,2.71, Animation, YES
780174,Glass, Jesse, Delaware, (302) 555-8798, jglass4@alumni.rouxacademy.com,2003,3.37, Graphic Design, YES
924327,Valentine, Etha, Georgia, (404) 555-3399, evalentine2@alumni.rouxacademy.com,2006,2.06, Animation, NO
338808,Romero, Rosy, New Jersey, (862) 555-2311, rromero@alumni.rouxacademy.com,2003,3.35, Graphic Design, YES
646999,Walsh, Hsiu, Missouri, (573) 555-1741, hwalsh2@alumni.rouxacademy.com,2009,3.35, Graphic Design, NO
848619,Snider, Natividad, Washington, (509) 555-4487, nsnider@alumni.rouxacademy.com,2000,3.63, Animation, YES
167417,Matthews, Emery, Texas, (682) 555-0286, ematthews4@alumni.rouxacademy.com,2001,2.98, Graphic Design, YES
162191,Carrillo, Stephenie, Connecticut, (203) 555-9588, scarrillo@alumni.rouxacademy.com,2009,3.27, Fashion and Textile Design, NO
642480,Kim, Rhea, Iowa, (641) 555-4036, rkim2@alumni.rouxacademy.com,2003,3.1, Animation, YES
31213,Joyce, Caterina, North Dakota, (701) 555-5814, cjoyce3@alumni.rouxacademy.com,2010,3.43, Graphic Design, NO
869222,Mendez, Hwa, Arizona, (623) 555-8956, hmendez@alumni.rouxacademy.com,2001,2.91, Graphic Design, YES
517969,Beasley, Latanya, Georgia, (229) 555-0003, lbeasley4@alumni.rouxacademy.com,2005,2.56, Photography, YES
974096,Strickland, Chantelle, Kansas, (785) 555-7894, cstrickland4@alumni.rouxacademy.com,2002,2.6, Graphic Design, NO
244105,Merrill, Jonell, Michigan, (810) 555-5248, jmerrill2@alumni.rouxacademy.com,2008,2.01, Photography, NO
416067,Harris, Janella, California, (858) 555-1024, jharris@alumni.rouxacademy.com,2001,2.98, Animation, YES
176277,Sellers, Tommie, California, (951) 555-6154, tsellers@alumni.rouxacademy.com,2000,2.82, Graphic Design, YES
448161,Beck, Cecily, Pennsylvania, (717) 555-7639, cbeck3@alumni.rouxacademy.com,2010,2.64, Animation, NO
963322,Chen, Eddie, Florida, (386) 555-7175, echen@alumni.rouxacademy.com,2000,3.62, Animation, NO
133147,Robbins, Ramiro, Texas, (361) 555-9714, rrobbins@alumni.rouxacademy.com,2009,2.49, Animation, YES
199570,Park, Hong, Oregon, (503) 555-3459, hpark2@alumni.rouxacademy.com,2005,2.36, Fine Art and Visual Culture, YES
398274,Cruz, Twanda, Texas, (682) 555-3825, tcruz2@alumni.rouxacademy.com,2001,2.8, Fashion and Textile Design, NO
349071,Sandoval, Launa, Massachusetts, (617) 555-9817, lsandoval3@alumni.rouxacademy.com,2010,3.67, Graphic Design, YES
273275,Nieves, Nelle, Pennsylvania, (215) 555-5148, nnieves2@alumni.rouxacademy.com,2007,3.75, Photography, YES
882840,Carr, Nicol, Pennsylvania, (610) 555-6379, ncarr2@alumni.rouxacademy.com,2009,3.42, Fashion and Textile Design, YES
978079,May, Wilber, Virginia, (703) 555-4105, wmay@alumni.rouxacademy.com,2009,3.09, Graphic Design, YES
272419,Kirby, Irma, North Carolina, (704) 555-9097, ikirby2@alumni.rouxacademy.com,2000,2.7, Animation, NO
869101,Whitfield, Natalya, Iowa, (319) 555-3471, nwhitfield@alumni.rouxacademy.com,2001,3.43, Fashion and Textile Design, NO
174214,Townsend, Rick, Alaska, (907) 555-8049, rtownsend2@alumni.rouxacademy.com,2009,3.41, Fashion and Textile Design, YES
288011,Kirkland, Jamee, Colorado, (970) 555-9076, jkirkland3@alumni.rouxacademy.com,2006,2.39, Photography, YES
816643,Calhoun, Alejandrina, Texas, (254) 555-0722, acalhoun2@alumni.rouxacademy.com,2011,3.53, Animation, NO
